NO,ADDR,SPEC1,CON1,SPEC2,CON2,SPEC3,CON3,SPEC4,CON4,SPEC5,CON5,SPEC6,CON6,SPEC7,CON7,SPEC8,CON8,SPEC9,CON9,SPEC10,CON10,SPEC11,CON11,SPEC12,CON12,SPEC13,CON13,SPEC14,CON14,SPEC15,CON15,SPEC16,CON16,SPEC17,CON17,SPEC18,CON18,SPEC19,CON19,SPEC20,CON20,SPEC21,CON21,SPEC22,CON22,SPEC23,CON23,SPEC24,CON24,SPEC25,CON25,SPEC26,CON26,SPEC27,CON27,SPEC28,CON28,SPEC29,CON29,SPEC30,CON30,KEY1,VAL1,KEY2,VAL2,KEY3,VAL3,KEY4,VAL4,KEY5,VAL5,KEY6,VAL6,KEY7,VAL7,KEY8,VAL8,KEY9,VAL9,KEY10,VAL10,KEY11,VAL11,KEY12,VAL12,KEY13,VAL13,KEY14,VAL14,KEY15,VAL15,KEY16,VAL16,KEY17,VAL17,KEY18,VAL18,KEY19,VAL19,KEY20,VAL20,GOTO,REMARKS
117,,EL_ETM,GH15B,EL_ACAPA,<=630,EL_ASPD,",90,105",EL_ERPD,,EL_ERPW,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10101571G020A,,,TM_MODEL,GH15,BRAKE_MODEL,BFK464-18R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STOP,중국산 CORE 적용(00→0A)
118,,EL_ETM,GH25C,EL_ACAPA,<=1000,EL_ASPD,<=60,EL_ERPD,,EL_ERPW,",3,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10101488G030A,,,TM_MODEL,GH25,BRAKE_MODEL,BFK464-19R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STOP,중국산 CORE 적용(00→0A)
119,,EL_ETM,GH25D,EL_ACAPA,<=1000,EL_ASPD,",90,105",EL_ERPD,,EL_ERPW,",3,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10101488G090A,,,TM_MODEL,GH25,BRAKE_MODEL,BFK464-19R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STOP,"G04->G09 (GH25Dr1, 작업요청 126). 중국산 CORE 적용(00→0A)"
120,,EL_ETM,GH25E,EL_ACAPA,<=1200,EL_ASPD,<=120,EL_ERPD,,EL_ERPW,",3,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10101488G100A,,,TM_MODEL,GH25,BRAKE_MODEL,BFK464-19R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STOP,중국산 CORE 적용(00→0A)
121,,EL_ETM,GH25A,EL_ACAPA,<=1200,EL_ASPD,<=60,EL_ERPD,,EL_ERPW,",3,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10101488G010A,,,TM_MODEL,GH25,BRAKE_MODEL,BFK464-19R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STOP,중국산 CORE 적용(00→0A)
122,,EL_ETM,GH25B,EL_ACAPA,<=1200,EL_ASPD,",90,105",EL_ERPD,,EL_ERPW,",3,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10101488G020A,,,TM_MODEL,GH25,BRAKE_MODEL,BFK464-19R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STOP,중국산 CORE 적용(00→0A)
123,,EL_ETM,GH31A,EL_ACAPA,<=1600,EL_ASPD,<=60,EL_ERPD,,EL_ERPW,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110354G0100,,,TM_MODEL,GH31,BRAKE_MODEL,BFK464-20R.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STOP,
124,,EL_ETM,GH35B,EL_ACAPA,<=1600,EL_ASPD,<=105,EL_ERPD,,EL_ERPW,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110772G0300,,,TM_MODEL,GH35B,BRAKE_MODEL,BFK464-20R.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STOP,
125,,EL_ETM,GH35B,EL_ACAPA,<=1600,EL_ASPD,<=105,EL_ERPD,,EL_ERPW,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110772G0100,,,TM_MODEL,GH35B,BRAKE_MODEL,BFK464-20R.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STOP,
126,,EL_ETM,GH35C,EL_ACAPA,<=1200,EL_ASPD,<=120,EL_ERPD,,EL_ERPW,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110772G0400,,,TM_MODEL,GH35C,BRAKE_MODEL,BFK464-20R.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STOP,
127,,EL_ETM,GH35C,EL_ACAPA,<=1200,EL_ASPD,<=120,EL_ERPD,,EL_ERPW,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110772G0200,,,TM_MODEL,GH35C,BRAKE_MODEL,BFK464-20R.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STOP,
128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,EL_ETM,GA55A,EL_ACAPA,<=600,EL_ASPD,<=60,EL_ERPD,8,EL_ERPW,<=5,EL_ERPR,1:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104051,PDMPART,101104051,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,EL_ETM,GA55B,EL_ACAPA,<=600,EL_ASPD,">60,<=105",EL_ERPD,8,EL_ERPW,<=5,EL_ERPR,1:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104052,PDMPART,101104052,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,EL_ETM,GA65A,EL_ACAPA,<=750,EL_ASPD,<=60,EL_ERPD,8,EL_ERPW,<=6,EL_ERPR,1:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104053,PDMPART,101104053,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,EL_ETM,GA65B,EL_ACAPA,<=750,EL_ASPD,">60,<=105",EL_ERPD,8,EL_ERPW,<=6,EL_ERPR,1:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104054,PDMPART,101104054,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,EL_ETM,GA75A,EL_ACAPA,<=750,EL_ASPD,<=60,EL_ERPD,8,EL_ERPW,<=7,EL_ERPR,1:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10100889G010B,PDMPART,101104055,TM_MODEL,GA75,BRAKE_MODEL,NED600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,EL_ETM,GA75B,EL_ACAPA,<=750,EL_ASPD,">60,<=105",EL_ERPD,8,EL_ERPW,<=7,EL_ERPR,1:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10100889G020B,PDMPART,101104056,TM_MODEL,GA75,BRAKE_MODEL,NED600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,EL_ETM,GA100A,EL_ACAPA,<=1600,EL_ASPD,<=150,EL_ERPD,10,EL_ERPW,<=7,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104060,PDMPART,101104060,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,EL_ETM,GA100A,EL_ACAPA,<=1600,EL_ASPD,<=150,EL_ERPD,10,EL_ERPW,<=7,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103815,PDMPART,101103815,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,EL_ETM,GA100B,EL_ACAPA,<=1150,EL_ASPD,<=180,EL_ERPD,10,EL_ERPW,<=7,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104061,PDMPART,101104061,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,EL_ETM,GA100B,EL_ACAPA,<=1150,EL_ASPD,<=180,EL_ERPD,10,EL_ERPW,<=7,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103818,PDMPART,101103818,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,EL_ETM,GA100C,EL_ACAPA,<=1150,EL_ASPD,<=60,EL_ERPD,8,EL_ERPW,<=9,EL_ERPR,1:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104062,PDMPART,101104062,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,EL_ETM,GA100D,EL_ACAPA,<=1150,EL_ASPD,">60,<=105",EL_ERPD,8,EL_ERPW,<=9,EL_ERPR,1:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104063,PDMPART,101104063,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,EL_ETM,GA100E,EL_ACAPA,<=1150,EL_ASPD,<=120,EL_ERPD,8,EL_ERPW,<=9,EL_ERPR,1:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104064,PDMPART,101104064,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,EL_ETM,GA160A,EL_ACAPA,<=1600,EL_ASPD,<=180,EL_ERPD,12,EL_ERPW,<=7,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104065,PDMPART,101104065,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,EL_ETM,GA160A,EL_ACAPA,<=1600,EL_ASPD,<=180,EL_ERPD,10,EL_ERPW,<=7,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104067,PDMPART,101104067,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,EL_ETM,GA160B,EL_ACAPA,<=1600,EL_ASPD,<=240,EL_ERPD,12,EL_ERPW,<=7,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104066,PDMPART,101104066,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,EL_ETM,GA160B,EL_ACAPA,<=1600,EL_ASPD,<=240,EL_ERPD,10,EL_ERPW,<=7,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104068,PDMPART,101104068,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,EL_ETM,GETM3.5HA,EL_ACAPA,">=750,<=1200",EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,",4,6",EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10111087G0100,PDMPART,,TM_MODEL,GETM3.5HA,BRAKE_MODEL,DZD1-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,EL_ETM,GETM3.5HA,EL_ACAPA,">=750,<=1200",EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,",5,7",EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10111087G0200,PDMPART,,TM_MODEL,GETM3.5HA,BRAKE_MODEL,DZD1-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,EL_ETM,GETM3.5HB,EL_ACAPA,">=750,<=1200",EL_ASPD,">60,<=120",EL_ERPD,10,EL_ERPW,",4,6",EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10111087G0300,PDMPART,,TM_MODEL,GETM3.5HB,BRAKE_MODEL,DZD1-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,EL_ETM,GETM3.5HB,EL_ACAPA,">=750,<=1200",EL_ASPD,">60,<=120",EL_ERPD,10,EL_ERPW,",5,7",EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10111087G0400,PDMPART,,TM_MODEL,GETM3.5HB,BRAKE_MODEL,DZD1-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,EL_ETM,GETM3.5HC,EL_ACAPA,">=750,<=1200",EL_ASPD,150,EL_ERPD,10,EL_ERPW,",4,6",EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10111087G0500,PDMPART,,TM_MODEL,GETM3.5HC,BRAKE_MODEL,DZD1-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,EL_ETM,GETM3.5HC,EL_ACAPA,">=750,<=1200",EL_ASPD,150,EL_ERPD,10,EL_ERPW,",5,7",EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10111087G0600,PDMPART,,TM_MODEL,GETM3.5HC,BRAKE_MODEL,DZD1-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,EL_ETM,GETM6.0HA,EL_ACAPA,">=1000,<=1600",EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,",5,7",EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10111088G010A,PDMPART,,TM_MODEL,GETM6.0HA,BRAKE_MODEL,DZD1-653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,EL_ETM,GETM6.0HA,EL_ACAPA,">=1000,<=1600",EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,",6,8",EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10111088G020A,PDMPART,,TM_MODEL,GETM6.0HA,BRAKE_MODEL,DZD1-653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,EL_ETM,GETM6.0HB,EL_ACAPA,">=1000,<=1600",EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,",5,7",EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10111088G030A,PDMPART,,TM_MODEL,GETM6.0HB,BRAKE_MODEL,DZD1-653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,EL_ETM,GETM6.0HB,EL_ACAPA,">=1000,<=1600",EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,",6,8",EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10111088G040A,PDMPART,,TM_MODEL,GETM6.0HB,BRAKE_MODEL,DZD1-653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,EL_ETM,GETM6.0HC,EL_ACAPA,">=1000,<=1600",EL_ASPD,">105,<=150",EL_ERPD,10,EL_ERPW,",5,7",EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10111088G050A,PDMPART,,TM_MODEL,GETM6.0HC,BRAKE_MODEL,DZD1-653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,EL_ETM,GETM6.0HC,EL_ACAPA,">=1000,<=1600",EL_ASPD,">105,<=150",EL_ERPD,10,EL_ERPW,",6,8",EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10111088G060A,PDMPART,,TM_MODEL,GETM6.0HC,BRAKE_MODEL,DZD1-653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,EL_ETM,GN17A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,3,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103859,PDMPART,101103859,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,EL_ETM,GN17A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,3,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104069,PDMPART,101104069,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,EL_ETM,GN17A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,4,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103860,PDMPART,101103860,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,EL_ETM,GN17A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,4,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104070,PDMPART,101104070,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,EL_ETM,GN17B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,3,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103861,PDMPART,101103861,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,EL_ETM,GN17B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,3,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104071,PDMPART,101104071,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,EL_ETM,GN17B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,4,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103862,PDMPART,101103862,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,EL_ETM,GN17B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,4,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104072,PDMPART,101104072,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,EL_ETM,GN25A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,4,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110734G010A,PDMPART,101104073,TM_MODEL,GN25,BRAKE_MODEL,NED600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,EL_ETM,GN25A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,4,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103867,PDMPART,101103867,TM_MODEL,GN25,BRAKE_MODEL,NED600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,EL_ETM,GN25A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,5,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110734G050A,PDMPART,101104074,TM_MODEL,GN25,BRAKE_MODEL,NED600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,EL_ETM,GN25A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,5,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103868,PDMPART,101103868,TM_MODEL,GN25,BRAKE_MODEL,NED600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,EL_ETM,GN25B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,4,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110734G020A,PDMPART,101104075,TM_MODEL,GN25,BRAKE_MODEL,NED600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,EL_ETM,GN25B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,4,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103869,PDMPART,101103869,TM_MODEL,GN25,BRAKE_MODEL,NED600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,EL_ETM,GN25B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,5,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110734G060A,PDMPART,101104076,TM_MODEL,GN25,BRAKE_MODEL,NED600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,EL_ETM,GN25B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,5,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103870,PDMPART,101103870,TM_MODEL,GN25,BRAKE_MODEL,NED600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,EL_ETM,GN35A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,5,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110734G030A,PDMPART,101104077,TM_MODEL,GN35,BRAKE_MODEL,NED600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,EL_ETM,GN35A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,5,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103871,PDMPART,101103871,TM_MODEL,GN35,BRAKE_MODEL,NED600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
