PID,VERSION,HOUID,NO,ADDR,GOTO,REMARKS,SPEC1,CON1,SPEC2,CON2,SPEC3,CON3,SPEC4,CON4,SPEC5,CON5,SPEC6,CON6,SPEC7,CON7,SPEC8,CON8,SPEC9,CON9,SPEC10,CON10,SPEC11,CON11,SPEC12,CON12,SPEC13,CON13,SPEC14,CON14,SPEC15,CON15,SPEC16,CON16,SPEC17,CON17,SPEC18,CON18,SPEC19,CON19,SPEC20,CON20,KEY1,VAL1,KEY2,VAL2,KEY3,VAL3,KEY4,VAL4,KEY5,VAL5,KEY6,VAL6,KEY7,VAL7,KEY8,VAL8,KEY9,VAL9,KEY10,VAL10,KEY11,VAL11,KEY12,VAL12,KEY13,VAL13,KEY14,VAL14,KEY15,VAL15,KEY16,VAL16,KEY17,VAL17,KEY18,VAL18,KEY19,VAL19,KEY20,VAL20
EL_PA115A02,57,1300802,35,-,A115A02_2,-,EL_ATYP,?LX?,EL_ECGV,DG200,EL_AMR,!B,EL_ETM,?GY?,EL_EMCBD,-,EL_ECGS,-,EL_EHM,-,EL_ECCC,>180,EL_ACD2,?KS?,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,11500289G0200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,36,-,A115A02_2,-,EL_ATYP,?LX?,EL_ECGV,DG200,EL_AMR,!B,EL_ETM,?GY?,EL_EMCBD,-,EL_ECGS,-,EL_EHM,-,EL_ECCC,>180,EL_ACD2,!?KS?,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,115101080,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,37,-,A115A02_2,-,EL_ATYP,?LX?,EL_ECGV,DG200,EL_AMR,!B,EL_ETM,",?GT25?,?GT35?",EL_EMCBD,SH,EL_ECGS,-,EL_EHM,-,EL_ECCC,-,EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,115C0209G0200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,38,-,A115A02_2,-,EL_ATYP,?LX?,EL_ECGV,DG200,EL_AMR,!B,EL_ETM,",?GT50?,?GT70?,?GT71?",EL_EMCBD,SH,EL_ECGS,-,EL_EHM,-,EL_ECCC,180,EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,11510093G0300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,39,-,A115A02_2,-,EL_ATYP,?LX?,EL_ECGV,",DG240,DG240B",EL_AMR,!B,EL_ETM,",?GT25?,?GT35?,?GT50?,?GT70?,?GT71?",EL_EMCBD,!SH,EL_ECGS,",N,FL",EL_EHM,-,EL_ECCC,-,EL_ACD2,!?KS?,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,11510017G0200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,40,-,A115A02_2,-,EL_ATYP,?LX?,EL_ECGV,",DG240,DG240B",EL_AMR,!B,EL_ETM,",?GT25?,?GT35?,?GT50?,?GT70?,?GT71?",EL_EMCBD,!SH,EL_ECGS,",N,FL",EL_EHM,-,EL_ECCC,-,EL_ACD2,?KS?,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,115C0158G0200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,41,-,A115A02_2,-,EL_ATYP,?LX?,EL_ECGV,",DG240,DG240B",EL_AMR,!B,EL_ETM,",?GT25?,?GT35?,?GT50?,?GT70?,?GT71?",EL_EMCBD,!SH,EL_ECGS,MB,EL_EHM,-,EL_ECCC,-,EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,115C0158G0300,DWG_A115A02_CAR,115C0158G03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,42,-,A115A02_2,-,EL_ATYP,?LX?,EL_ECGV,",DG240,DG240B",EL_AMR,!B,EL_ETM,",?GT25?,?GT35?,?GT50?,?GT70?,?GT71?",EL_EMCBD,!SH,EL_ECGS,HB,EL_EHM,-,EL_ECCC,-,EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,115C0158G0400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,43,-,A115A02_2,-,EL_ATYP,?LX?,EL_ECGV,",DG240,DG240B",EL_AMR,!B,EL_ETM,",?GT50?,?GT70?,?GT71?",EL_EMCBD,SH,EL_ECGS,-,EL_EHM,-,EL_ECCC,180,EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,11510093G0100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,44,-,A115A02_2,-,EL_ATYP,?LX?,EL_ECGV,",DG240,DG240B",EL_AMR,!B,EL_ETM,",?GT25?,?GT35?",EL_EMCBD,SH,EL_ECGS,-,EL_EHM,-,EL_ECCC,-,EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,115C0209G0100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,45,-,A115A02_2,-,EL_ATYP,?LX?,EL_ECGV,",DG240,DG240B",EL_AMR,!B,EL_ETM,",?GT50?,?GT71?",EL_EMCBD,SH,EL_ECGS,-,EL_EHM,-,EL_ECCC,287,EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,115C0209G0100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,46,-,A115A02_2,-,EL_ATYP,?LX?,EL_ECGV,DG240,EL_AMR,!B,EL_ETM,?GT70?,EL_EMCBD,SH,EL_ECGS,-,EL_EHM,-,EL_ECCC,287,EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,115C0158G0500,DWG_A115A02_CAR,115C0158G05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,47,-,A115A02_2,-,EL_ATYP,?LX?,EL_ECGV,DG200,EL_AMR,!B,EL_ETM,",GETM3.5HA,GETM3.5HB,GETM3.5HC",EL_EMCBD,SH,EL_ECGS,-,EL_EHM,-,EL_ECCC,-,EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,11500289G0700,DWG_A115A02_CAR,11500289G07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,48,-,A115A02_2,-,EL_ATYP,?LX?,EL_ECGV,DG240,EL_AMR,!B,EL_ETM,",GETM3.5HA,GETM3.5HB,GETM3.5HC",EL_EMCBD,SH,EL_ECGS,-,EL_EHM,-,EL_ECCC,-,EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,115C0158G0800,DWG_A115A02_CAR,115C0158G08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,49,-,A115A02_2,-,EL_ATYP,?LX?,EL_ECGV,DG240,EL_AMR,!B,EL_ETM,",GETM6.0HA,GETM6.0HB,GETM6.0HC",EL_EMCBD,SH,EL_ECGS,-,EL_EHM,-,EL_ECCC,-,EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,115C0158G0900,DWG_A115A02_CAR,115C0158G09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,50,-,A115A02_2,-,EL_ATYP,-,EL_ECGV,DG240,EL_AMR,-,EL_ETM,?GT100?,EL_EMCBD,SH,EL_ECGS,-,EL_EHM,-,EL_ECCC,-,EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,115C0158G0500,DWG_A115A02_CAR,115C0158G05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,51,-,A115A02_2,-,EL_ATYP,-,EL_ECGV,DG240,EL_AMR,-,EL_ETM,?GT101?,EL_EMCBD,SH,EL_ECGS,-,EL_EHM,-,EL_ECCC,-,EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,115C0158G0700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,52,-,A115A02_2,-,EL_ATYP,"!(?SS?,?SH?)",EL_ECGV,DG240,EL_AMR,!B,EL_ETM,?GX70?,EL_EMCBD,R,EL_ECGS,-,EL_EHM,-,EL_ECCC,287,EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,115C0158G0200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,53,-,A115A02_2,-,EL_ATYP,"!(?SS?,?SH?)",EL_ECGV,DG240,EL_AMR,!B,EL_ETM,?GX70?,EL_EMCBD,!R,EL_ECGS,-,EL_EHM,-,EL_ECCC,287,EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,115C0158G0500,DWG_A115A02_CAR,115C0158G05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,54,-,A115A02_2,-,EL_ATYP,?LX?,EL_ECGV,",DG240,DG240B",EL_AMR,!B,EL_ETM,?GY?,EL_EMCBD,-,EL_ECGS,-,EL_EHM,-,EL_ECCC,180,EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,115C0158G0300,DWG_A115A02_CAR,115C0158G03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,55,-,A115A02_2,-,EL_ATYP,?LX?,EL_ECGV,",DG240,DG240B",EL_AMR,!B,EL_ETM,?GY?,EL_EMCBD,-,EL_ECGS,-,EL_EHM,-,EL_ECCC,287,EL_ACD2,?KS?,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,115C0158G0500,DWG_A115A02_CAR,115C0158G05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,56,-,A115A02_2,-,EL_ATYP,?LX?,EL_ECGV,",DG240,DG240B",EL_AMR,!B,EL_ETM,?GY?,EL_EMCBD,-,EL_ECGS,-,EL_EHM,-,EL_ECCC,287,EL_ACD2,!?KS?,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,115101081,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,57,-,A115A02_2,-,EL_ATYP,?LX?,EL_ECGV,",DG240,DG240B",EL_AMR,!B,EL_ETM,?GY?,EL_EMCBD,-,EL_ECGS,-,EL_EHM,-,EL_ECCC,460,EL_ACD2,!?KS?,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,11510017G0200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,58,-,A115A02_2,-,EL_ATYP,?LX?,EL_ECGV,",DG240,DG240B",EL_AMR,!B,EL_ETM,?GY?,EL_EMCBD,-,EL_ECGS,-,EL_EHM,-,EL_ECCC,460,EL_ACD2,?KS?,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,115C0158G0200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,59,-,A115A02_2,-,EL_ATYP,"!(?SS?,?SH?)",EL_ECGV,",DG240,DG240B",EL_AMR,!B,EL_ETM,"!(?GT25?,?GT35?,?GT50?,?GT70?,?GT71?,?GY?)",EL_EMCBD,!SH,EL_ECGS,",N,FL",EL_EHM,-,EL_ECCC,-,EL_ACD2,!?KS?,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,11510017G0200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,60,-,A115A02_2,-,EL_ATYP,"!(?SS?,?SH?)",EL_ECGV,",DG240,DG240B",EL_AMR,!B,EL_ETM,"!(?GT25?,?GT35?,?GT50?,?GT70?,?GT71?,?GY?)",EL_EMCBD,!SH,EL_ECGS,",N,FL",EL_EHM,-,EL_ECCC,-,EL_ACD2,?KS?,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,115C0158G0200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,61,-,A115A02_2,-,EL_ATYP,"!(?SS?,?SH?)",EL_ECGV,",DG240,DG240B",EL_AMR,!B,EL_ETM,"!(?GT25?,?GT35?,?GT50?,?GT70?,?GT71?,?GY?)",EL_EMCBD,!SH,EL_ECGS,MB,EL_EHM,-,EL_ECCC,-,EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,115C0158G0300,DWG_A115A02_CAR,115C0158G03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,62,-,A115A02_2,-,EL_ATYP,"!(?SS?,?SH?)",EL_ECGV,",DG240,DG240B",EL_AMR,!B,EL_ETM,"!(?GT25?,?GT35?,?GT50?,?GT70?,?GT71?,?GY?)",EL_EMCBD,!SH,EL_ECGS,HB,EL_EHM,-,EL_ECCC,-,EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,115C0158G0400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,63,-,A115A02_2,-,EL_ATYP,?SS?,EL_ECGV,",DG240,DG240B",EL_AMR,-,EL_ETM,-,EL_EMCBD,-,EL_ECGS,RL,EL_EHM,"!(?ST?,MX)",EL_ECCC,-,EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,115100244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,64,-,A115A02_2,DG305수정-곽민철M요청(221103),EL_ATYP,!(?SS?),EL_ECGV,",?DG305?,DG310",EL_AMR,-,EL_ETM,-,EL_EMCBD,R,EL_ECGS,-,EL_EHM,-,EL_ECCC,-,EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,11510018G0100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,65,-,A115A02_2,DG305수정-곽민철M요청(221103),EL_ATYP,!(?SS?),EL_ECGV,",?DG305?,DG310",EL_AMR,-,EL_ETM,-,EL_EMCBD,!R,EL_ECGS,-,EL_EHM,-,EL_ECCC,-,EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,11500187G0100,DWG_A115A02_CAR,11500187G01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,66,-,A115A02_2,-,EL_ATYP,"!(?SS?,?SH?)",EL_ECGV,",DG360,DG360S",EL_AMR,!B,EL_ETM,-,EL_EMCBD,-,EL_ECGS,-,EL_EHM,-,EL_ECCC,-,EL_ACD2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,115C0143G0100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,67,-,A115A02_2,-,EL_ATYP,-,EL_ECGV,-,EL_AMR,-,EL_ETM,-,EL_EMCBD,-,EL_ECGS,MB,EL_EHM,-,EL_ECCC,-,EL_ACD2,?KS?,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,115C0158G0500,DWG_A115A02_CAR,115C0158G05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,68,-,A115A02_2,-,EL_ATYP,-,EL_ECGV,-,EL_AMR,-,EL_ETM,-,EL_EMCBD,-,EL_ECGS,MB,EL_EHM,-,EL_ECCC,-,EL_ACD2,!?KS?,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_1,115101081,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,69,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,72,A115A02_2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,73,-,A115A02_3,TM BED에 포함되어있음,EL_ABRAND,NEX_MRL,EL_ASPSCD,KC01,EL_ECWGV,LOG03B_240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,74,-,A115A02_3,TM BED에 포함되어있음,EL_ABRAND,NEX_MRL,EL_ASPSCD,KC01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,76,-,A115A02_3,전산작업요청 04640,EL_ABRAND,NEX_MR,EL_ASPSCD,KC01,EL_ECWGV,LOG03_240,EL_DREUSE,Y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,C11510221G2200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,77,-,A115A02_3,-,EL_ABRAND,NEX_MR,EL_ASPSCD,KC01,EL_ECWGV,LOG03_240,EL_DREUSE,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,C11510221G0800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,78,-,A115A02_3,-,EL_ABRAND,NEX_MR,EL_ASPSCD,KC01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,80,-,A115A02_3,-,EL_ATYP,GTSS_R,EL_DSETUP,?HD_G?,EL_ECWGV,DG240,EL_ECWTP,",R/R,F/R",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,V0002633G0100,DWG_A115A02_CWT,V0002633,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,81,-,A115A02_3,-,EL_ATYP,GTSS_R,EL_DSETUP,?HD_G?,EL_ECWGV,DG240,EL_ECWTP,",F/L,R/L",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,V0002633G0200,DWG_A115A02_CWT,V0002633,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,82,-,A115A02_3,-,EL_ATYP,GTSS_R,EL_DSETUP,?HD_G?,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,83,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,84,-,A115A02_3,-,EL_ATYP,",GTSS,GTSS_E",EL_ECWGV,DG240,EL_ETM,GH25E,EL_ECWTP,",F/L,R/L",EL_ECWRL,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,11510162G0700,DWG_A115A02_CWT,11510162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
EL_PA115A02,57,1300802,85,-,A115A02_3,-,EL_ATYP,",GTSS,GTSS_E",EL_ECWGV,DG240,EL_ETM,GH25E,EL_ECWTP,",R/R,F/R",EL_ECWRL,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,EL_PA115A02_2,11510162G0800,DWG_A115A02_CWT,11510162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
