PARENTNO,PROD_STATUS,PROD_MODDATE,BRAND,GISONG,EL_ASPD,EL_ACAPA,ASPSCD,PARTNO,PARTNAME,SPEC,PART_QTY,CMT,BLOCKNO
210355L16,RLS,2026-04-30,LUXEN_2,GTLX_R,120,1150,KR00,10111087G0400,TM,"GETM3.5HB,2:1,SINGLE",1,"GETM3.5HB-7R-14.1kW
- TM TYPE : GETM3.5HB, MOTOR : 14.1kW, SPEED : 120m/min
- ROPE : D10x7R, 2:1 ROPING, CAPACITY : 1150kg",A101A
211913L01,RLS,2026-08-14,LUXEN_2,GTLX_R,120,1200,KR00,10111087G0400,TM,"GETM3.5HB,2:1,SINGLE",1,"GETM3.5HB-7R-14.8kW
- TM TYPE : GETM3.5HB, MOTOR : 14.8kW, SPEED : 120m/min
- ROPE : D10x7R, 2:1 ROPING, CAPACITY : 1200kg",A101A
210808L24,RLS,2026-04-07,LUXEN_2,GTLX_R,105,1150,KR00,10111087G0400,TM,"GETM3.5HB,2:1,SINGLE",1,"GETM3.5HB-7R-12.4kW
- TM TYPE : GETM3.5HB, MOTOR : 12.4kW, SPEED : 105m/min
- ROPE : D10x7R, 2:1 ROPING, CAPACITY : 1150kg",A101A
212668L06,RLS,2026-05-08,LUXEN_2,GTLX_R,120,1200,KR00,10111087G0400,TM,"GETM3.5HB,2:1,SINGLE",1,"GETM3.5HB-7R-14.8kW
- TM TYPE : GETM3.5HB, MOTOR : 14.8kW, SPEED : 120m/min
- ROPE : D10x7R, 2:1 ROPING, CAPACITY : 1200kg",A101A
210692L04,RLS,2026-04-03,LUXEN_2,GTLX_R,120,1150,KR00,10111087G0400,TM,"GETM3.5HB,2:1,SINGLE",1,"GETM3.5HB-7R-14.1kW
- TM TYPE : GETM3.5HB, MOTOR : 14.1kW, SPEED : 120m/min
- ROPE : D10x7R, 2:1 ROPING, CAPACITY : 1150kg",A101A
E15528L01,RLS,2026-01-16,LUXEN_2,WBLX_US,105,1361,미지정,10110766G0400,TM,"GU35B,2:1,SINGLE,LH(T-BOX)",1,"* TM ENCORDER CABLE 길이 수정 (35m->15m) 반영
GU35B-12R-15.6kW
- TM TYPE : GU35B, MOTOR : 15.6kW, SPEED : 105m/min
- ROPE : D6x12R, 2:1 ROPING, CAPACITY : 1361kg
- TM 명판은 LEAD WIRE 반대편에 부착
- TM ENCORDER CABLE (15m)",A101A
E15528L02,RLS,2026-01-16,LUXEN_2,WBLX_US,105,1361,미지정,10110766G0800,TM,"GU35B,2:1,SINGLE,RH(T-BOX)",1,"* TM ENCORDER CABLE 길이 수정 (35m->15m) 반영
GU35B-12R-15.6kW
- TM TYPE : GU35B, MOTOR : 15.6kW, SPEED : 105m/min
- ROPE : D6x12R, 2:1 ROPING, CAPACITY : 1361kg
- TM 명판은 LEAD WIRE 반대편에 부착
- TM ENCORDER CABLE (15m)",A101A
212716L01,RLS,2026-03-02,NEWYZER,WBSS2_(SSVF),90,2000,KR00,10110539G0200,TM,"GY55B,2:1,SINGLE,LH(T-BOX)",1,"*02.24 SPEC 변경 (도장색상) 반영
- NUDE TYPE, COLOR : 7.5BG 6/1.5 (02.24 수정)

GY55B-12R-19.7kW
- TM TYPE : GY55B, MOTOR : 19.7kW, SPEED : 90m/min
- ROPE : D8x12R, 2:1 ROPING, CAPACITY : 2000kg
- 손끼임 방지 스티커 부착하여 출하할 것.
",A101A
204573L12,RLS,2026-02-06,NEWYZER,WBSS2_(SSVF),105,1800,미지정,10110539G0200,TM,"GY55B,2:1,SINGLE,LH(T-BOX)",1,"GY55B-10R-20.6kW
- TM TYPE : GY55B, MOTOR : 20.6kW, SPEED : 105m/min
- ROPE : D8x10R, 2:1 ROPING, CAPACITY : 1800kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212924L02,WIP,2026-05-07,NEWYZER,WBSS2_(SSVF),105,1800,KR00,10110539G0200,TM,"GY55B,2:1,SINGLE,LH(T-BOX)",1,"GY55B-10R-20.6kW
- TM TYPE : GY55B, MOTOR : 20.6kW, SPEED : 105m/min
- ROPE : D8x10R, 2:1 ROPING, CAPACITY : 1800kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
210830L04,RLS,2026-08-20,NEWYZER,WBSS2_(SSVF),105,2000,KR00,10110539G0200,TM,"GY55B,2:1,SINGLE,LH(T-BOX)",1,"GY55B-12R-22.9kW
- TM TYPE : GY55B, MOTOR : 22.9kW, SPEED : 105m/min
- ROPE : D8x12R, 2:1 ROPING, CAPACITY : 2000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
211383L80,RLS,2026-08-31,NEWYZER,WBSS2_(SSVF),105,2000,KR00,10110539G0200,TM,"GY55B,2:1,SINGLE,LH(T-BOX)",1,"GY55B-12R-22.9kW
- TM TYPE : GY55B, MOTOR : 22.9kW, SPEED : 105m/min
- ROPE : D8x12R, 2:1 ROPING, CAPACITY : 2000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
210830L16,RLS,2026-07-20,NEWYZER,WBSS2_(SSVF),105,1600,KR00,10110539G0200,TM,"GY55B,2:1,SINGLE,LH(T-BOX)",1,"GY55B-12R-18.3kW
- TM TYPE : GY55B, MOTOR : 18.3kW, SPEED : 105m/min
- ROPE : D8x12R, 2:1 ROPING, CAPACITY : 1600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212168L12,RLS,2026-08-19,NEWYZER,WBSS2_(SSVF),105,1600,KR00,10110539G0200,TM,"GY55B,2:1,SINGLE,LH(T-BOX)",1,"GY55B-10R-18.3kW
- TM TYPE : GY55B, MOTOR : 18.3kW, SPEED : 105m/min
- ROPE : D8x10R, 2:1 ROPING, CAPACITY : 1600kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- NUDE TYPE, COLOR : 7.5BG 6/1.5",A101A
207248L04,RLS,2026-01-07,NEWYZER,WBSS2_(SSVF),105,2000,KR00,10110539G0200,TM,"GY55B,2:1,SINGLE,LH(T-BOX)",1,"GY55B-12R-22.9kW
- TM TYPE : GY55B, MOTOR : 22.9kW, SPEED : 105m/min
- ROPE : D8x12R, 2:1 ROPING, CAPACITY : 2000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
211383L96,RLS,2026-08-31,NEWYZER,WBSS2_(SSVF),105,2000,KR00,10110539G0200,TM,"GY55B,2:1,SINGLE,LH(T-BOX)",1,"GY55B-12R-22.9kW
- TM TYPE : GY55B, MOTOR : 22.9kW, SPEED : 105m/min
- ROPE : D8x12R, 2:1 ROPING, CAPACITY : 2000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
210830L10,RLS,2026-07-20,NEWYZER,WBSS2_(SSVF),105,1800,KR00,10110539G0200,TM,"GY55B,2:1,SINGLE,LH(T-BOX)",1,"GY55B-12R-20.6kW
- TM TYPE : GY55B, MOTOR : 20.6kW, SPEED : 105m/min
- ROPE : D8x12R, 2:1 ROPING, CAPACITY : 1800kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
N27549L03,RLS,2026-05-14,NEWYZER,WBSS2_(SSVF),90,1800,KR00,10110539G0200,TM,"GY55B,2:1,SINGLE,LH(T-BOX)",1,"GY55B-10R-17.7kW
- TM TYPE : GY55B, MOTOR : 17.7kW, SPEED : 90m/min
- ROPE : D8x10R, 2:1 ROPING, CAPACITY : 1800kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
210830L06,RLS,2026-08-06,NEWYZER,WBSS2_(SSVF),105,2000,KR00,10110539G0200,TM,"GY55B,2:1,SINGLE,LH(T-BOX)",1,"GY55B-12R-22.9kW
- TM TYPE : GY55B, MOTOR : 22.9kW, SPEED : 105m/min
- ROPE : D8x12R, 2:1 ROPING, CAPACITY : 2000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212601L01,RLS,2026-03-17,NEWYZER,WBSS2_(SSVF),90,1800,KR00,10110539G0200,TM,"GY55B,2:1,SINGLE,LH(T-BOX)",1,"GY55B-10R-17.7kW
- TM TYPE : GY55B, MOTOR : 17.7kW, SPEED : 90m/min
- ROPE : D8x10R, 2:1 ROPING, CAPACITY : 1800kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
210566L02,RLS,2026-05-11,NEWYZER,WBSS2_(SSVF),90,1800,KR00,10110539G0200,TM,"GY55B,2:1,SINGLE,LH(T-BOX)",1,"GY55B-12R-17.7kW
- TM TYPE : GY55B, MOTOR : 17.7kW, SPEED : 90m/min
- ROPE : D8x12R, 2:1 ROPING, CAPACITY : 1800kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
210830L19,RLS,2026-08-20,NEWYZER,WBSS2_(SSVF),105,1600,KR00,10110539G0200,TM,"GY55B,2:1,SINGLE,LH(T-BOX)",1,"GY55B-12R-18.3kW
- TM TYPE : GY55B, MOTOR : 18.3kW, SPEED : 105m/min
- ROPE : D8x12R, 2:1 ROPING, CAPACITY : 1600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
210830L20,RLS,2026-08-20,NEWYZER,WBSS2_(SSVF),105,1600,KR00,10110539G0200,TM,"GY55B,2:1,SINGLE,LH(T-BOX)",1,"GY55B-12R-18.3kW
- TM TYPE : GY55B, MOTOR : 18.3kW, SPEED : 105m/min
- ROPE : D8x12R, 2:1 ROPING, CAPACITY : 1600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
210830L12,RLS,2026-07-20,NEWYZER,WBSS2_(SSVF),105,1800,KR00,10110539G0200,TM,"GY55B,2:1,SINGLE,LH(T-BOX)",1,"GY55B-12R-20.6kW
- TM TYPE : GY55B, MOTOR : 20.6kW, SPEED : 105m/min
- ROPE : D8x12R, 2:1 ROPING, CAPACITY : 1800kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212168L11,RLS,2026-06-04,NEWYZER,WBSS2_(SSVF),105,1600,KR00,10110539G0200,TM,"GY55B,2:1,SINGLE,LH(T-BOX)",1,"GY55B-10R-18.3kW
- TM TYPE : GY55B, MOTOR : 18.3kW, SPEED : 105m/min
- ROPE : D8x10R, 2:1 ROPING, CAPACITY : 1600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
210830L05,RLS,2026-08-27,NEWYZER,WBSS2_(SSVF),105,2000,KR00,10110539G0200,TM,"GY55B,2:1,SINGLE,LH(T-BOX)",1,"GY55B-12R-22.9kW
- TM TYPE : GY55B, MOTOR : 22.9kW, SPEED : 105m/min
- ROPE : D8x12R, 2:1 ROPING, CAPACITY : 2000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
210566L04,RLS,2026-05-11,NEWYZER,WBSS2_(SSVF),90,1800,KR00,10110539G0200,TM,"GY55B,2:1,SINGLE,LH(T-BOX)",1,"GY55B-12R-17.7kW
- TM TYPE : GY55B, MOTOR : 17.7kW, SPEED : 90m/min
- ROPE : D8x12R, 2:1 ROPING, CAPACITY : 1800kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
V960220,RLS,2026-01-14,,,,,,10110539G0300,TM,"GY55C,2:1,SINGLE,LH(T-BOX)",1,KC인증심사용,A101A
212165L01,RLS,2026-08-20,NEWYZER,WBHS_(SSVF),120,1600,KR00,10110539G0300,TM,"GY55C,2:1,SINGLE,LH(T-BOX)",1,"GY55C-10R-21kW
- TM TYPE : GY55C, MOTOR : 21kW, SPEED : 120m/min
- ROPE : D8x10R, 2:1 ROPING, CAPACITY : 1600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
211609L02,RLS,2026-05-14,NEWYZER,WBHS_(SSVF),120,1800,KR00,10110539G0300,TM,"GY55C,2:1,SINGLE,LH(T-BOX)",1,"GY55C-10R-23.6kW
- TM TYPE : GY55C, MOTOR : 23.6kW, SPEED : 120m/min
- ROPE : D8x10R, 2:1 ROPING, CAPACITY : 1800kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
211609L03,RLS,2026-05-14,NEWYZER,WBHS_(SSVF),120,2500,KR00,10110539G0300,TM,"GY55C,2:1,SINGLE,LH(T-BOX)",1,"GY55C-12R-33kW
- TM TYPE : GY55C, MOTOR : 33kW, SPEED : 120m/min
- ROPE : D8x12R, 2:1 ROPING, CAPACITY : 2500kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
210831L25,RLS,2026-07-12,NEWYZER,WBHS_(SSVF),120,1600,KR00,10110539G0300,TM,"GY55C,2:1,SINGLE,LH(T-BOX)",1,"GY55C-10R-21kW
- TM TYPE : GY55C, MOTOR : 21kW, SPEED : 120m/min
- ROPE : D8x10R, 2:1 ROPING, CAPACITY : 1600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
210794L26,RLS,2026-08-13,NEWYZER,WBHS_(SSVF),150,1350,KR00,10110539G0300,TM,"GY55C,2:1,SINGLE,LH(T-BOX)",1,"GY55C-10R-26.2kW
- TM TYPE : GY55C, MOTOR : 26.2kW, SPEED : 150m/min
- ROPE : D8x10R, 2:1 ROPING, CAPACITY : 1350kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212441L01,RLS,2026-08-11,NEWYZER,WBSS2_(SSVF),120,1600,KR00,10110539G0300,TM,"GY55C,2:1,SINGLE,LH(T-BOX)",1,"GY55C-12R-21kW
- TM TYPE : GY55C, MOTOR : 21kW, SPEED : 120m/min
- ROPE : D8x12R, 2:1 ROPING, CAPACITY : 1600kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- NUDE TYPE, COLOR : RAL 7016",A101A
207574L02,RLS,2026-04-20,NEWYZER,WBHS_(SSVF),150,1800,KR00,10110539G0300,TM,"GY55C,2:1,SINGLE,LH(T-BOX)",1,"GY55C-12R-29.5kW
- TM TYPE : GY55C, MOTOR : 29.5kW, SPEED : 150m/min
- ROPE : D8x12R, 2:1 ROPING, CAPACITY : 1800kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
210830L17,RLS,2026-08-03,NEWYZER,WBHS_(SSVF),120,1600,KR00,10110539G0300,TM,"GY55C,2:1,SINGLE,LH(T-BOX)",1,"GY55C-12R-21kW
- TM TYPE : GY55C, MOTOR : 21kW, SPEED : 120m/min
- ROPE : D8x12R, 2:1 ROPING, CAPACITY : 1600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
210831L18,WIP,2026-07-23,NEWYZER,WBHS_(SSVF),120,1600,KR00,10110539G0300,TM,"GY55C,2:1,SINGLE,LH(T-BOX)",1,"GY55C-10R-21kW
- TM TYPE : GY55C, MOTOR : 21kW, SPEED : 120m/min
- ROPE : D8x10R, 2:1 ROPING, CAPACITY : 1600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212543L02,WIP,2026-08-31,NEWYZER,WBHS_(SSVF),150,1600,KR00,10110539G0300,TM,"GY55C,2:1,SINGLE,LH(T-BOX)",1,"GY55C-10R-26.2kW
- TM TYPE : GY55C, MOTOR : 26.2kW, SPEED : 150m/min
- ROPE : D8x10R, 2:1 ROPING, CAPACITY : 1600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
210831L31,RLS,2026-07-12,NEWYZER,WBHS_(SSVF),120,1600,KR00,10110539G0300,TM,"GY55C,2:1,SINGLE,LH(T-BOX)",1,"GY55C-10R-21kW
- TM TYPE : GY55C, MOTOR : 21kW, SPEED : 120m/min
- ROPE : D8x10R, 2:1 ROPING, CAPACITY : 1600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
E15653L02,RLS,2026-04-22,,,,,,10110269G0100,TM,"SHIP,GY55E,1:1,SINGLE,LH(T-BOX)",1,"GY55CS-10R-20.5kW
- TM TYPE : GY55CS, MOTOR : 20.5kW, ROPE : D8x10R
- OVERHEAD TYPE
- CAPACITY=3000kg, CAR WEIGHT : 4000kg
- SPEED=60m/min, TRAVEL HT : 15479mm
- MOTOR POWER CABLE CAP COLOR.
 [ L1(U) : RE, L2(V) : WH, L3(W) : BK ]
- 선박용 표준도장 적용 할 것. 
- ENCODER CABLE은 15m 적용할 것.
- (주의) TERMINAL BOX (DWG.10110184G01) HOLE 수정변경할것.
 1) 4-D18 -> 4-D20
 2) (좌측) D34 -> 25
 3) (우측) D34 -> 32
 
- STATOR ASSY는 10101190G0700 적용할것 (별도BOM)(주의)
- (주의) SHEAVE COVER 는 10110883G01 변경 적용할것.
- TM COLOR : RAL7035 (320 micron Wet Painting)  
 > (주의) TM PAINTING 안 벗겨지게 작업 주의(실적호선 E15246L01 CLAIM 발생) 

<TM 조립반 NOTE> (2026.02.11 추가)
1. MC FOUNDATION (방진타입) 조립할것. 
2. TM + MC FOUNDATION 조립 후, 출하 할것.
",A101A
E15632L01,RLS,2026-08-05,,,,,,10110269G0100,TM,"SHIP,GY55E,1:1,SINGLE,LH(T-BOX)",1,"GY55E-12R-6.4kW
- TM TYPE : GY55E, MOTOR : 6.4kW, ROPE : D8x12R
- COLOR : 7.5 BG 7/2, BASEMENT TYPE
- CAPACITY=1000kg, CAR WEIGHT : 1100kg
- SPEED=45m/min, TRAVEL HT : 31593mm
- MOTOR POWER CABLE CAP COLOR.
 [ L1(U) : RE, L2(V) : WH, L3(W) : BK ]
- Munsell 7.5BG 7/2 도장 주의.


* TM 조립반 전달 NOTE
- 동력용 - OSNU 32 / 신호용 - OSNU 25.
 
",A101A
E15338L02,RLS,2026-08-18,,,,,,10110269G0100,TM,"SHIP,GY55E,1:1,SINGLE,LH(T-BOX)",1,"GY55AS-12R-17.2kW
- TM TYPE : GY55E, MOTOR : 17.2kW, ROPE : D8x12R, 4:1 ROPING
- BASEMENT TYPE
- TERMINAL BOX 위치 : LEFT 적용
- COLOR : RAL6024 (아래 순서대로 도장할 것)
 (1) 표면처리 : BLAST(Sa2)
 (2) 하도제품 : Intershield300, 두께 : Min. 100micron
 (3) 중도제품 : Intershield300, 두께 : Min. 100micron
 (4) 상도제품 : Interthane990, 두께 : Min. 50micron
 (5) 마지막 : RAL6024, 두께 : Min. 50micron

- CAPACITY=5000kg, CAR WEIGHT : 5500kg
- SPEED=30m/min, TRAVEL HT : 33900mm
- 손끼임 방지 스티커 부착하여 출하할 것.
- ENCODER CABLE은 15m 적용할 것.
- MOTOR POWER CABLE CAP COLOR.
 [ L1(U) : BR, L2(V) : BK, L3(W) : GR ]
- (주의) STATOR ASSY는 10101190G0500 적용할것 (별도BOM)
- (주의) SHEAVE COVER 는 10111159G01 참조하여 제작할것
- (주의) SPACE HEATER 적용할것
 1) TERMINAL BOX ASSY 10110183G01 ""B"" 개정 적용할것.
 2)  TERMINAL BOX (DWG.10110184G01, B개정) HOLE 수정변경할것.
   ; (좌측,DA) D34 → D22

 
",A101A
E15725L04,RLS,2026-05-12,NEWYZER,WBSS_US,45,1134,HD_HD,10110766G0500,TM,"GY35AU,2:1,SINGLE,RH(T-BOX)",1,"GY35AU-10R-5.6kW
- TM TYPE : GY35AU, MOTOR : 5.6kW, SPEED : 45m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1134kg
- TM 명판은 LEAD WIRE 반대편에 부착
- TM ENCORDER CABLE (15m)",A101A
E15714L01,RLS,2026-05-12,NEWYZER,WBSS_US,60,1134,HD_HD,10110766G0500,TM,"GY35AU,2:1,SINGLE,RH(T-BOX)",1,"GY35AU-10R-7.5kW
- TM TYPE : GY35AU, MOTOR : 7.5kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1134kg
- TM 명판은 LEAD WIRE 반대편에 부착
- TM ENCORDER CABLE (15m)",A101A
E15725L03,RLS,2026-05-12,NEWYZER,WBSS_US,45,1134,HD_HD,10110766G0500,TM,"GY35AU,2:1,SINGLE,RH(T-BOX)",1,"GY35AU-10R-5.6kW
- TM TYPE : GY35AU, MOTOR : 5.6kW, SPEED : 45m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1134kg
- TM 명판은 LEAD WIRE 반대편에 부착
- TM ENCORDER CABLE (15m)",A101A
E15726L01,RLS,2026-05-12,NEWYZER,WBSS_US,60,1134,HD_HD,10110766G0500,TM,"GY35AU,2:1,SINGLE,RH(T-BOX)",1,"GY35AU-10R-7.5kW
- TM TYPE : GY35AU, MOTOR : 7.5kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1134kg
- TM 명판은 LEAD WIRE 반대편에 부착
- TM ENCORDER CABLE (15m)",A101A
E15790L01,RLS,2026-05-12,NEWYZER,WBSS_US,45,1134,HD_HD,10110766G0500,TM,"GY35AU,2:1,SINGLE,RH(T-BOX)",1,"GY35AU-10R-5.6kW
- TM TYPE : GY35AU, MOTOR : 5.6kW, SPEED : 45m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1134kg
- TM 명판은 LEAD WIRE 반대편에 부착
- TM ENCORDER CABLE (15m)",A101A
E15713L01,RLS,2026-05-12,NEWYZER,WBSS_US,45,1134,HD_HD,10110766G0500,TM,"GY35AU,2:1,SINGLE,RH(T-BOX)",1,"GY35AU-10R-5.6kW
- TM TYPE : GY35AU, MOTOR : 5.6kW, SPEED : 45m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1134kg
- TM 명판은 LEAD WIRE 반대편에 부착
- TM ENCORDER CABLE (15m)",A101A
E15713L03,RLS,2026-05-12,NEWYZER,WBSS_US,45,1134,HD_HD,10110766G0500,TM,"GY35AU,2:1,SINGLE,RH(T-BOX)",1,"GY35AU-10R-5.6kW
- TM TYPE : GY35AU, MOTOR : 5.6kW, SPEED : 45m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1134kg
- TM 명판은 LEAD WIRE 반대편에 부착
- TM ENCORDER CABLE (15m)",A101A
E15715L01,RLS,2026-05-12,NEWYZER,WBSS_US,45,1134,HD_HD,10110766G0500,TM,"GY35AU,2:1,SINGLE,RH(T-BOX)",1,"GY35AU-10R-5.6kW
- TM TYPE : GY35AU, MOTOR : 5.6kW, SPEED : 45m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1134kg
- TM 명판은 LEAD WIRE 반대편에 부착
- TM ENCORDER CABLE (15m)",A101A
E15725L02,RLS,2026-05-12,NEWYZER,WBSS_US,45,1134,HD_HD,10110766G0500,TM,"GY35AU,2:1,SINGLE,RH(T-BOX)",1,"GY35AU-10R-5.6kW
- TM TYPE : GY35AU, MOTOR : 5.6kW, SPEED : 45m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1134kg
- TM 명판은 LEAD WIRE 반대편에 부착
- TM ENCORDER CABLE (15m)",A101A
E15795L04,RLS,2026-07-03,NEWYZER,WBSS_US,60,1134,HD_HD,10110766G0500,TM,"GY35AU,2:1,SINGLE,RH(T-BOX)",1,"GY35AU-10R-7.5kW
- TM TYPE : GY35AU, MOTOR : 7.5kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1134kg
- ROPE GUARD 10101405G03 2EA 적용 (NORMAL)
- TM 명판은 LEAD WIRE 반대편에 부착
- TM ENCORDER CABLE (15m)",A101A
E15795L02,RLS,2026-07-03,NEWYZER,WBSS_US,60,1134,HD_HD,10110766G0500,TM,"GY35AU,2:1,SINGLE,RH(T-BOX)",1,"GY35AU-10R-7.5kW
- TM TYPE : GY35AU, MOTOR : 7.5kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1134kg
- ROPE GUARD 10101405G03 2EA 적용 (NORMAL)
- TM 명판은 LEAD WIRE 반대편에 부착
- TM ENCORDER CABLE (15m)",A101A
E15795L01,RLS,2026-07-03,NEWYZER,WBSS_US,60,1134,HD_HD,10110766G0500,TM,"GY35AU,2:1,SINGLE,RH(T-BOX)",1,"GY35AU-10R-7.5kW
- TM TYPE : GY35AU, MOTOR : 7.5kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1134kg
- ROPE GUARD 10101405G03 2EA 적용 (NORMAL)
- TM 명판은 LEAD WIRE 반대편에 부착
- TM ENCORDER CABLE (15m)",A101A
E15795L05,RLS,2026-07-03,NEWYZER,WBSS_US,60,1134,HD_HD,10110766G0500,TM,"GY35AU,2:1,SINGLE,RH(T-BOX)",1,"GY35AU-10R-7.5kW
- TM TYPE : GY35AU, MOTOR : 7.5kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1134kg
- ROPE GUARD 10101405G03 2EA 적용 (NORMAL)
- TM 명판은 LEAD WIRE 반대편에 부착
- TM ENCORDER CABLE (15m)",A101A
E15505L01,RLS,2026-03-23,,,,,,10111074G0100,TM COVER,"SHIP,TM403,BASEMENT",1,,A101A04
E15506L01,RLS,2026-03-23,,,,,,10111074G0100,TM COVER,"SHIP,TM403,BASEMENT",1,,A101A04
E15507L01,RLS,2026-08-21,,,,,,10111074G0100,TM COVER,"SHIP,TM403,BASEMENT",1,,A101A04
E15653L02,RLS,2026-04-22,,,,,,10110883G0100,SHEAVE COVER,"GY55, P.C.D=340, TOP SIDE",1,"- FOR SHIP
- 색상: RAL2011 적용
- 충주공장 TM 조립반으로 입고할것.",A101A04
210244L15,RLS,2026-09-03,NEWYZER,WBHS_(SSVF),105,2500,KR00,10110539G0500,TM,"GY55B,2:1,SINGLE,RH(T-BOX)",1,"GY55B-12R-28.6kW
- TM TYPE : GY55B, MOTOR : 28.6kW, SPEED : 105m/min
- ROPE : D8x12R, 2:1 ROPING, CAPACITY : 2500kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
211335L01,WIP,2026-05-11,NEWYZER,WBSS2_(SSVF),90,1800,KR00,10110539G0500,TM,"GY55B,2:1,SINGLE,RH(T-BOX)",1,"GY55B-10R-17.7kW
- TM TYPE : GY55B, MOTOR : 17.7kW, SPEED : 90m/min
- ROPE : D8x10R, 2:1 ROPING, CAPACITY : 1800kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
209889L14,RLS,2026-07-10,NEWYZER,WBSS2_(SSVF),105,1600,KR00,10110539G0500,TM,"GY55B,2:1,SINGLE,RH(T-BOX)",1,"GY55B-10R-18.3kW
- TM TYPE : GY55B, MOTOR : 18.3kW, SPEED : 105m/min
- ROPE : D8x10R, 2:1 ROPING, CAPACITY : 1600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
N27549L04,RLS,2026-05-14,NEWYZER,WBSS2_(SSVF),90,1800,KR00,10110539G0500,TM,"GY55B,2:1,SINGLE,RH(T-BOX)",1,"GY55B-10R-17.7kW
- TM TYPE : GY55B, MOTOR : 17.7kW, SPEED : 90m/min
- ROPE : D8x10R, 2:1 ROPING, CAPACITY : 1800kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212924L01,RLS,2026-04-10,NEWYZER,WBSS2_(SSVF),105,1800,KR00,10110539G0500,TM,"GY55B,2:1,SINGLE,RH(T-BOX)",1,"GY55B-10R-20.6kW
- TM TYPE : GY55B, MOTOR : 20.6kW, SPEED : 105m/min
- ROPE : D8x10R, 2:1 ROPING, CAPACITY : 1800kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
210830L14,RLS,2026-07-20,NEWYZER,WBSS2_(SSVF),105,1600,KR00,10110539G0500,TM,"GY55B,2:1,SINGLE,RH(T-BOX)",1,"GY55B-12R-18.3kW
- TM TYPE : GY55B, MOTOR : 18.3kW, SPEED : 105m/min
- ROPE : D8x12R, 2:1 ROPING, CAPACITY : 1600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212691L07,RLS,2026-08-12,NEWYZER,WBHS_(SSVF),90,2500,KR00,10110539G0500,TM,"GY55B,2:1,SINGLE,RH(T-BOX)",1,"GY55B-12R-24.6kW
- TM TYPE : GY55B, MOTOR : 24.6kW, SPEED : 90m/min
- ROPE : D8x12R, 2:1 ROPING, CAPACITY : 2500kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
