code,codeName,typeName,typeVal,name
EL_CHLT6,홀랜턴 사양/재질_(6),D801_TIN_3SVIB_BRN,D801_TIN_3SVIB_BRN,홀랜턴 사양/재질
EL_CHLT7,홀랜턴 사양/재질_(7),D801_TIN_3SVIB_BRN,D801_TIN_3SVIB_BRN,홀랜턴 사양/재질
EL_CHLT4,홀랜턴 사양/재질_(4),D801_TIN_3SVIB_BRN,D801_TIN_3SVIB_BRN,홀랜턴 사양/재질
EL_CHLT1,홀랜턴 사양/재질_(1),D801_TIN_3SVIB_GLD,D801_TIN_3SVIB_GLD,홀랜턴 사양/재질
EL_CHLT2,홀랜턴 사양/재질_(2),D801_TIN_3SVIB_GLD,D801_TIN_3SVIB_GLD,홀랜턴 사양/재질
EL_CHLT3,홀랜턴 사양/재질_(3),D801_TIN_3SVIB_GLD,D801_TIN_3SVIB_GLD,홀랜턴 사양/재질
EL_CHLT0,홀랜턴 사양/재질_(CP),D801_TIN_3SVIB_GLD,D801_TIN_3SVIB_GLD,홀랜턴 사양/재질
EL_CHLT5,홀랜턴 사양/재질_(5),D801_TIN_3SVIB_GLD,D801_TIN_3SVIB_GLD,홀랜턴 사양/재질
EL_CHLT6,홀랜턴 사양/재질_(6),D801_TIN_3SVIB_GLD,D801_TIN_3SVIB_GLD,홀랜턴 사양/재질
EL_CHLT7,홀랜턴 사양/재질_(7),D801_TIN_3SVIB_GLD,D801_TIN_3SVIB_GLD,홀랜턴 사양/재질
EL_CHLT4,홀랜턴 사양/재질_(4),D801_TIN_3SVIB_GLD,D801_TIN_3SVIB_GLD,홀랜턴 사양/재질
EL_CHLT1,홀랜턴 사양/재질_(1),D801_TIN_DULL_BLK,D801_TIN_DULL_BLK,홀랜턴 사양/재질
EL_CHLT2,홀랜턴 사양/재질_(2),D801_TIN_DULL_BLK,D801_TIN_DULL_BLK,홀랜턴 사양/재질
EL_CHLT3,홀랜턴 사양/재질_(3),D801_TIN_DULL_BLK,D801_TIN_DULL_BLK,홀랜턴 사양/재질
EL_CHLT0,홀랜턴 사양/재질_(CP),D801_TIN_DULL_BLK,D801_TIN_DULL_BLK,홀랜턴 사양/재질
EL_CHLT5,홀랜턴 사양/재질_(5),D801_TIN_DULL_BLK,D801_TIN_DULL_BLK,홀랜턴 사양/재질
EL_CHLT6,홀랜턴 사양/재질_(6),D801_TIN_DULL_BLK,D801_TIN_DULL_BLK,홀랜턴 사양/재질
EL_CHLT7,홀랜턴 사양/재질_(7),D801_TIN_DULL_BLK,D801_TIN_DULL_BLK,홀랜턴 사양/재질
EL_CHLT4,홀랜턴 사양/재질_(4),D801_TIN_DULL_BLK,D801_TIN_DULL_BLK,홀랜턴 사양/재질
EL_CHLT1,홀랜턴 사양/재질_(1),D801_TIN_DULL_BRNZ,D801_TIN_DULL_BRNZ,홀랜턴 사양/재질
EL_CHLT2,홀랜턴 사양/재질_(2),D801_TIN_DULL_BRNZ,D801_TIN_DULL_BRNZ,홀랜턴 사양/재질
EL_CHLT3,홀랜턴 사양/재질_(3),D801_TIN_DULL_BRNZ,D801_TIN_DULL_BRNZ,홀랜턴 사양/재질
EL_CHLT0,홀랜턴 사양/재질_(CP),D801_TIN_DULL_BRNZ,D801_TIN_DULL_BRNZ,홀랜턴 사양/재질
EL_CHLT5,홀랜턴 사양/재질_(5),D801_TIN_DULL_BRNZ,D801_TIN_DULL_BRNZ,홀랜턴 사양/재질
EL_CHLT6,홀랜턴 사양/재질_(6),D801_TIN_DULL_BRNZ,D801_TIN_DULL_BRNZ,홀랜턴 사양/재질
EL_CHLT7,홀랜턴 사양/재질_(7),D801_TIN_DULL_BRNZ,D801_TIN_DULL_BRNZ,홀랜턴 사양/재질
EL_CHLT4,홀랜턴 사양/재질_(4),D801_TIN_DULL_BRNZ,D801_TIN_DULL_BRNZ,홀랜턴 사양/재질
EL_CHLT1,홀랜턴 사양/재질_(1),D801_TIN_DULL_GLD,D801_TIN_DULL_GLD,홀랜턴 사양/재질
EL_CHLT2,홀랜턴 사양/재질_(2),D801_TIN_DULL_GLD,D801_TIN_DULL_GLD,홀랜턴 사양/재질
EL_CHLT3,홀랜턴 사양/재질_(3),D801_TIN_DULL_GLD,D801_TIN_DULL_GLD,홀랜턴 사양/재질
EL_CHLT0,홀랜턴 사양/재질_(CP),D801_TIN_DULL_GLD,D801_TIN_DULL_GLD,홀랜턴 사양/재질
EL_CHLT5,홀랜턴 사양/재질_(5),D801_TIN_DULL_GLD,D801_TIN_DULL_GLD,홀랜턴 사양/재질
EL_CHLT6,홀랜턴 사양/재질_(6),D801_TIN_DULL_GLD,D801_TIN_DULL_GLD,홀랜턴 사양/재질
EL_CHLT7,홀랜턴 사양/재질_(7),D801_TIN_DULL_GLD,D801_TIN_DULL_GLD,홀랜턴 사양/재질
EL_CHLT4,홀랜턴 사양/재질_(4),D801_TIN_DULL_GLD,D801_TIN_DULL_GLD,홀랜턴 사양/재질
EL_CHLT1,홀랜턴 사양/재질_(1),D801_TINBDB_BLK,D801_TINBDB_BLK,홀랜턴 사양/재질
EL_CHLT2,홀랜턴 사양/재질_(2),D801_TINBDB_BLK,D801_TINBDB_BLK,홀랜턴 사양/재질
EL_CHLT3,홀랜턴 사양/재질_(3),D801_TINBDB_BLK,D801_TINBDB_BLK,홀랜턴 사양/재질
EL_CHLT0,홀랜턴 사양/재질_(CP),D801_TINBDB_BLK,D801_TINBDB_BLK,홀랜턴 사양/재질
EL_CHLT5,홀랜턴 사양/재질_(5),D801_TINBDB_BLK,D801_TINBDB_BLK,홀랜턴 사양/재질
EL_CHLT6,홀랜턴 사양/재질_(6),D801_TINBDB_BLK,D801_TINBDB_BLK,홀랜턴 사양/재질
EL_CHLT7,홀랜턴 사양/재질_(7),D801_TINBDB_BLK,D801_TINBDB_BLK,홀랜턴 사양/재질
EL_CHLT4,홀랜턴 사양/재질_(4),D801_TINBDB_BLK,D801_TINBDB_BLK,홀랜턴 사양/재질
EL_CHLT1,홀랜턴 사양/재질_(1),D801_TINBDB_BRNZ,D801_TINBDB_BRNZ,홀랜턴 사양/재질
EL_CHLT2,홀랜턴 사양/재질_(2),D801_TINBDB_BRNZ,D801_TINBDB_BRNZ,홀랜턴 사양/재질
EL_CHLT3,홀랜턴 사양/재질_(3),D801_TINBDB_BRNZ,D801_TINBDB_BRNZ,홀랜턴 사양/재질
EL_CHLT0,홀랜턴 사양/재질_(CP),D801_TINBDB_BRNZ,D801_TINBDB_BRNZ,홀랜턴 사양/재질
EL_CHLT5,홀랜턴 사양/재질_(5),D801_TINBDB_BRNZ,D801_TINBDB_BRNZ,홀랜턴 사양/재질
EL_CHLT6,홀랜턴 사양/재질_(6),D801_TINBDB_BRNZ,D801_TINBDB_BRNZ,홀랜턴 사양/재질
EL_CHLT7,홀랜턴 사양/재질_(7),D801_TINBDB_BRNZ,D801_TINBDB_BRNZ,홀랜턴 사양/재질
EL_CHLT4,홀랜턴 사양/재질_(4),D801_TINBDB_BRNZ,D801_TINBDB_BRNZ,홀랜턴 사양/재질
EL_CHLT1,홀랜턴 사양/재질_(1),D801_TINBDB_GLD,D801_TINBDB_GLD,홀랜턴 사양/재질
EL_CHLT2,홀랜턴 사양/재질_(2),D801_TINBDB_GLD,D801_TINBDB_GLD,홀랜턴 사양/재질
EL_CHLT3,홀랜턴 사양/재질_(3),D801_TINBDB_GLD,D801_TINBDB_GLD,홀랜턴 사양/재질
EL_CHLT0,홀랜턴 사양/재질_(CP),D801_TINBDB_GLD,D801_TINBDB_GLD,홀랜턴 사양/재질
EL_CHLT5,홀랜턴 사양/재질_(5),D801_TINBDB_GLD,D801_TINBDB_GLD,홀랜턴 사양/재질
EL_CHLT6,홀랜턴 사양/재질_(6),D801_TINBDB_GLD,D801_TINBDB_GLD,홀랜턴 사양/재질
EL_CHLT7,홀랜턴 사양/재질_(7),D801_TINBDB_GLD,D801_TINBDB_GLD,홀랜턴 사양/재질
EL_CHLT4,홀랜턴 사양/재질_(4),D801_TINBDB_GLD,D801_TINBDB_GLD,홀랜턴 사양/재질
EL_CHLT1,홀랜턴 사양/재질_(1),D801_TINHL_BLK,D801_TINHL_BLK,홀랜턴 사양/재질
EL_CHLT2,홀랜턴 사양/재질_(2),D801_TINHL_BLK,D801_TINHL_BLK,홀랜턴 사양/재질
EL_CHLT3,홀랜턴 사양/재질_(3),D801_TINHL_BLK,D801_TINHL_BLK,홀랜턴 사양/재질
EL_CHLT0,홀랜턴 사양/재질_(CP),D801_TINHL_BLK,D801_TINHL_BLK,홀랜턴 사양/재질
EL_CHLT5,홀랜턴 사양/재질_(5),D801_TINHL_BLK,D801_TINHL_BLK,홀랜턴 사양/재질
EL_CHLT6,홀랜턴 사양/재질_(6),D801_TINHL_BLK,D801_TINHL_BLK,홀랜턴 사양/재질
EL_CHLT7,홀랜턴 사양/재질_(7),D801_TINHL_BLK,D801_TINHL_BLK,홀랜턴 사양/재질
EL_CHLT4,홀랜턴 사양/재질_(4),D801_TINHL_BLK,D801_TINHL_BLK,홀랜턴 사양/재질
EL_CHLT1,홀랜턴 사양/재질_(1),D801_TINHL_BRNZ,D801_TINHL_BRNZ,홀랜턴 사양/재질
EL_CHLT2,홀랜턴 사양/재질_(2),D801_TINHL_BRNZ,D801_TINHL_BRNZ,홀랜턴 사양/재질
EL_CHLT3,홀랜턴 사양/재질_(3),D801_TINHL_BRNZ,D801_TINHL_BRNZ,홀랜턴 사양/재질
EL_CHLT0,홀랜턴 사양/재질_(CP),D801_TINHL_BRNZ,D801_TINHL_BRNZ,홀랜턴 사양/재질
EL_CHLT5,홀랜턴 사양/재질_(5),D801_TINHL_BRNZ,D801_TINHL_BRNZ,홀랜턴 사양/재질
EL_CHLT6,홀랜턴 사양/재질_(6),D801_TINHL_BRNZ,D801_TINHL_BRNZ,홀랜턴 사양/재질
EL_CHLT7,홀랜턴 사양/재질_(7),D801_TINHL_BRNZ,D801_TINHL_BRNZ,홀랜턴 사양/재질
EL_CHLT4,홀랜턴 사양/재질_(4),D801_TINHL_BRNZ,D801_TINHL_BRNZ,홀랜턴 사양/재질
EL_CHLT1,홀랜턴 사양/재질_(1),D801_TINHL_GLD,D801_TINHL_GLD,홀랜턴 사양/재질
EL_CHLT2,홀랜턴 사양/재질_(2),D801_TINHL_GLD,D801_TINHL_GLD,홀랜턴 사양/재질
EL_CHLT3,홀랜턴 사양/재질_(3),D801_TINHL_GLD,D801_TINHL_GLD,홀랜턴 사양/재질
EL_CHLT0,홀랜턴 사양/재질_(CP),D801_TINHL_GLD,D801_TINHL_GLD,홀랜턴 사양/재질
EL_CHLT5,홀랜턴 사양/재질_(5),D801_TINHL_GLD,D801_TINHL_GLD,홀랜턴 사양/재질
EL_CHLT6,홀랜턴 사양/재질_(6),D801_TINHL_GLD,D801_TINHL_GLD,홀랜턴 사양/재질
EL_CHLT7,홀랜턴 사양/재질_(7),D801_TINHL_GLD,D801_TINHL_GLD,홀랜턴 사양/재질
EL_CHLT4,홀랜턴 사양/재질_(4),D801_TINHL_GLD,D801_TINHL_GLD,홀랜턴 사양/재질
EL_CHLT1,홀랜턴 사양/재질_(1),D801_TINMIR_BLK,D801_TINMIR_BLK,홀랜턴 사양/재질
EL_CHLT2,홀랜턴 사양/재질_(2),D801_TINMIR_BLK,D801_TINMIR_BLK,홀랜턴 사양/재질
EL_CHLT3,홀랜턴 사양/재질_(3),D801_TINMIR_BLK,D801_TINMIR_BLK,홀랜턴 사양/재질
EL_CHLT0,홀랜턴 사양/재질_(CP),D801_TINMIR_BLK,D801_TINMIR_BLK,홀랜턴 사양/재질
EL_CHLT5,홀랜턴 사양/재질_(5),D801_TINMIR_BLK,D801_TINMIR_BLK,홀랜턴 사양/재질
EL_CHLT6,홀랜턴 사양/재질_(6),D801_TINMIR_BLK,D801_TINMIR_BLK,홀랜턴 사양/재질
EL_CHLT7,홀랜턴 사양/재질_(7),D801_TINMIR_BLK,D801_TINMIR_BLK,홀랜턴 사양/재질
EL_CHLT4,홀랜턴 사양/재질_(4),D801_TINMIR_BLK,D801_TINMIR_BLK,홀랜턴 사양/재질
EL_CHLT1,홀랜턴 사양/재질_(1),D801_TINMIR_BRNZ,D801_TINMIR_BRNZ,홀랜턴 사양/재질
EL_CHLT2,홀랜턴 사양/재질_(2),D801_TINMIR_BRNZ,D801_TINMIR_BRNZ,홀랜턴 사양/재질
EL_CHLT3,홀랜턴 사양/재질_(3),D801_TINMIR_BRNZ,D801_TINMIR_BRNZ,홀랜턴 사양/재질
EL_CHLT0,홀랜턴 사양/재질_(CP),D801_TINMIR_BRNZ,D801_TINMIR_BRNZ,홀랜턴 사양/재질
EL_CHLT5,홀랜턴 사양/재질_(5),D801_TINMIR_BRNZ,D801_TINMIR_BRNZ,홀랜턴 사양/재질
EL_CHLT6,홀랜턴 사양/재질_(6),D801_TINMIR_BRNZ,D801_TINMIR_BRNZ,홀랜턴 사양/재질
EL_CHLT7,홀랜턴 사양/재질_(7),D801_TINMIR_BRNZ,D801_TINMIR_BRNZ,홀랜턴 사양/재질
EL_CHLT4,홀랜턴 사양/재질_(4),D801_TINMIR_BRNZ,D801_TINMIR_BRNZ,홀랜턴 사양/재질
EL_CHLT1,홀랜턴 사양/재질_(1),D801_TINMIR_GLD,D801_TINMIR_GLD,홀랜턴 사양/재질
EL_CHLT2,홀랜턴 사양/재질_(2),D801_TINMIR_GLD,D801_TINMIR_GLD,홀랜턴 사양/재질
EL_CHLT3,홀랜턴 사양/재질_(3),D801_TINMIR_GLD,D801_TINMIR_GLD,홀랜턴 사양/재질
EL_CHLT0,홀랜턴 사양/재질_(CP),D801_TINMIR_GLD,D801_TINMIR_GLD,홀랜턴 사양/재질
EL_CHLT5,홀랜턴 사양/재질_(5),D801_TINMIR_GLD,D801_TINMIR_GLD,홀랜턴 사양/재질
EL_CHLT6,홀랜턴 사양/재질_(6),D801_TINMIR_GLD,D801_TINMIR_GLD,홀랜턴 사양/재질
EL_CHLT7,홀랜턴 사양/재질_(7),D801_TINMIR_GLD,D801_TINMIR_GLD,홀랜턴 사양/재질
EL_CHLT4,홀랜턴 사양/재질_(4),D801_TINMIR_GLD,D801_TINMIR_GLD,홀랜턴 사양/재질
EL_CHLT1,홀랜턴 사양/재질_(1),D801_TR_3SVIB_BRNZ,D801_TR_3SVIB_BRNZ,홀랜턴 사양/재질
EL_CHLT2,홀랜턴 사양/재질_(2),D801_TR_3SVIB_BRNZ,D801_TR_3SVIB_BRNZ,홀랜턴 사양/재질
EL_CHLT3,홀랜턴 사양/재질_(3),D801_TR_3SVIB_BRNZ,D801_TR_3SVIB_BRNZ,홀랜턴 사양/재질
EL_CHLT0,홀랜턴 사양/재질_(CP),D801_TR_3SVIB_BRNZ,D801_TR_3SVIB_BRNZ,홀랜턴 사양/재질
EL_CHLT5,홀랜턴 사양/재질_(5),D801_TR_3SVIB_BRNZ,D801_TR_3SVIB_BRNZ,홀랜턴 사양/재질
EL_CHLT6,홀랜턴 사양/재질_(6),D801_TR_3SVIB_BRNZ,D801_TR_3SVIB_BRNZ,홀랜턴 사양/재질
EL_CHLT7,홀랜턴 사양/재질_(7),D801_TR_3SVIB_BRNZ,D801_TR_3SVIB_BRNZ,홀랜턴 사양/재질
EL_CHLT4,홀랜턴 사양/재질_(4),D801_TR_3SVIB_BRNZ,D801_TR_3SVIB_BRNZ,홀랜턴 사양/재질
EL_CHLT1,홀랜턴 사양/재질_(1),D801_TR_3SVIB_CHA,D801_TR_3SVIB_CHA,홀랜턴 사양/재질
EL_CHLT2,홀랜턴 사양/재질_(2),D801_TR_3SVIB_CHA,D801_TR_3SVIB_CHA,홀랜턴 사양/재질
EL_CHLT3,홀랜턴 사양/재질_(3),D801_TR_3SVIB_CHA,D801_TR_3SVIB_CHA,홀랜턴 사양/재질
EL_CHLT0,홀랜턴 사양/재질_(CP),D801_TR_3SVIB_CHA,D801_TR_3SVIB_CHA,홀랜턴 사양/재질
EL_CHLT5,홀랜턴 사양/재질_(5),D801_TR_3SVIB_CHA,D801_TR_3SVIB_CHA,홀랜턴 사양/재질
EL_CHLT6,홀랜턴 사양/재질_(6),D801_TR_3SVIB_CHA,D801_TR_3SVIB_CHA,홀랜턴 사양/재질
EL_CHLT7,홀랜턴 사양/재질_(7),D801_TR_3SVIB_CHA,D801_TR_3SVIB_CHA,홀랜턴 사양/재질
EL_CHLT4,홀랜턴 사양/재질_(4),D801_TR_3SVIB_CHA,D801_TR_3SVIB_CHA,홀랜턴 사양/재질
EL_CHLT1,홀랜턴 사양/재질_(1),D801_TR_3SVIB_GLD,D801_TR_3SVIB_GLD,홀랜턴 사양/재질
EL_CHLT2,홀랜턴 사양/재질_(2),D801_TR_3SVIB_GLD,D801_TR_3SVIB_GLD,홀랜턴 사양/재질
EL_CHLT3,홀랜턴 사양/재질_(3),D801_TR_3SVIB_GLD,D801_TR_3SVIB_GLD,홀랜턴 사양/재질
EL_CHLT0,홀랜턴 사양/재질_(CP),D801_TR_3SVIB_GLD,D801_TR_3SVIB_GLD,홀랜턴 사양/재질
EL_CHLT5,홀랜턴 사양/재질_(5),D801_TR_3SVIB_GLD,D801_TR_3SVIB_GLD,홀랜턴 사양/재질
EL_CHLT6,홀랜턴 사양/재질_(6),D801_TR_3SVIB_GLD,D801_TR_3SVIB_GLD,홀랜턴 사양/재질
EL_CHLT7,홀랜턴 사양/재질_(7),D801_TR_3SVIB_GLD,D801_TR_3SVIB_GLD,홀랜턴 사양/재질
EL_CHLT4,홀랜턴 사양/재질_(4),D801_TR_3SVIB_GLD,D801_TR_3SVIB_GLD,홀랜턴 사양/재질
EL_CHLT1,홀랜턴 사양/재질_(1),D801_TRBDB_BRNZ,D801_TRBDB_BRNZ,홀랜턴 사양/재질
EL_CHLT2,홀랜턴 사양/재질_(2),D801_TRBDB_BRNZ,D801_TRBDB_BRNZ,홀랜턴 사양/재질
EL_CHLT3,홀랜턴 사양/재질_(3),D801_TRBDB_BRNZ,D801_TRBDB_BRNZ,홀랜턴 사양/재질
EL_CHLT0,홀랜턴 사양/재질_(CP),D801_TRBDB_BRNZ,D801_TRBDB_BRNZ,홀랜턴 사양/재질
EL_CHLT5,홀랜턴 사양/재질_(5),D801_TRBDB_BRNZ,D801_TRBDB_BRNZ,홀랜턴 사양/재질
EL_CHLT6,홀랜턴 사양/재질_(6),D801_TRBDB_BRNZ,D801_TRBDB_BRNZ,홀랜턴 사양/재질
EL_CHLT7,홀랜턴 사양/재질_(7),D801_TRBDB_BRNZ,D801_TRBDB_BRNZ,홀랜턴 사양/재질
EL_CHLT4,홀랜턴 사양/재질_(4),D801_TRBDB_BRNZ,D801_TRBDB_BRNZ,홀랜턴 사양/재질
EL_CHLT1,홀랜턴 사양/재질_(1),D801_TRBDB_CHA,D801_TRBDB_CHA,홀랜턴 사양/재질
EL_CHLT2,홀랜턴 사양/재질_(2),D801_TRBDB_CHA,D801_TRBDB_CHA,홀랜턴 사양/재질
EL_CHLT3,홀랜턴 사양/재질_(3),D801_TRBDB_CHA,D801_TRBDB_CHA,홀랜턴 사양/재질
EL_CHLT0,홀랜턴 사양/재질_(CP),D801_TRBDB_CHA,D801_TRBDB_CHA,홀랜턴 사양/재질
EL_CHLT5,홀랜턴 사양/재질_(5),D801_TRBDB_CHA,D801_TRBDB_CHA,홀랜턴 사양/재질
EL_CHLT6,홀랜턴 사양/재질_(6),D801_TRBDB_CHA,D801_TRBDB_CHA,홀랜턴 사양/재질
EL_CHLT7,홀랜턴 사양/재질_(7),D801_TRBDB_CHA,D801_TRBDB_CHA,홀랜턴 사양/재질
EL_CHLT4,홀랜턴 사양/재질_(4),D801_TRBDB_CHA,D801_TRBDB_CHA,홀랜턴 사양/재질
EL_CHLT1,홀랜턴 사양/재질_(1),D801_TRBDB_GLD,D801_TRBDB_GLD,홀랜턴 사양/재질
EL_CHLT2,홀랜턴 사양/재질_(2),D801_TRBDB_GLD,D801_TRBDB_GLD,홀랜턴 사양/재질
EL_CHLT3,홀랜턴 사양/재질_(3),D801_TRBDB_GLD,D801_TRBDB_GLD,홀랜턴 사양/재질
EL_CHLT0,홀랜턴 사양/재질_(CP),D801_TRBDB_GLD,D801_TRBDB_GLD,홀랜턴 사양/재질
EL_CHLT5,홀랜턴 사양/재질_(5),D801_TRBDB_GLD,D801_TRBDB_GLD,홀랜턴 사양/재질
EL_CHLT6,홀랜턴 사양/재질_(6),D801_TRBDB_GLD,D801_TRBDB_GLD,홀랜턴 사양/재질
EL_CHLT7,홀랜턴 사양/재질_(7),D801_TRBDB_GLD,D801_TRBDB_GLD,홀랜턴 사양/재질
EL_CHLT4,홀랜턴 사양/재질_(4),D801_TRBDB_GLD,D801_TRBDB_GLD,홀랜턴 사양/재질
EL_DFR,소방 운전,"소방2차 (1차 포함, 소방구조, 카내 FIRE SW NO)",3,소방운전
EL_DSV2,감시반2,CRT(고급형-가구),CRT_FURNI,감시반2
EL_DSV2,감시반2,CRT(고급형-RACK),CRT_RACK,감시반2
EL_ASPC,시방서,현대건설 2023,HD_02,시방서
EL_BHR,HANDRAIL,"1C(무광,티타늄헤어라인)",1C_TINHL,카내HANDRAIL
EL_BHR,HANDRAIL,1R(티타늄비드블라스트),1R_TINBDBL,카내HANDRAIL
EL_BHR,HANDRAIL,1R(티타늄헤어라인),1R_TINHL,카내HANDRAIL
EL_BHR,HANDRAIL,FA(티타늄비드블라스트),FA_TINBDBL,카내HANDRAIL
EL_BHR,HANDRAIL,FA(티타늄비드헤어라인),FA_TINHL,카내HANDRAIL
EL_DMCBSPC,◎ (재사용) MACHINE BEAM SPEC,H150×100,H150_100,MACHINE BEAM SPEC
EL_DMCBSPC,◎ (재사용) MACHINE BEAM SPEC,H150×150,H150_150,MACHINE BEAM SPEC
EL_DMCBSPC,◎ (재사용) MACHINE BEAM SPEC,H200×100,H200_100,MACHINE BEAM SPEC
EL_DMCBSPC,◎ (재사용) MACHINE BEAM SPEC,H300×150,H300_150,MACHINE BEAM SPEC
EL_DMCBSPC,◎ (재사용) MACHINE BEAM SPEC,E300×90,E300_90,MACHINE BEAM SPEC
EL_DMCBSPC,◎ (재사용) MACHINE BEAM SPEC,E380×100,E380_100,MACHINE BEAM SPEC
EL_ECGSH,CAR; GUIDE SHOE,RGS150,RGS150,카 가이드슈
EL_BMDL,표준의장,DELUX SEPIA,DL_02,카내사양표준의장
EL_CHPB1,BUTTON_(1),HIT_LC100A + BTN,HIP_LC100A,BUTTON사양재질
EL_CHPB2,BUTTON_(2),HIT_LC100A + BTN,HIP_LC100A,BUTTON사양재질
EL_CHPB3,BUTTON_(3),HIT_LC100A + BTN,HIP_LC100A,BUTTON사양재질
EL_CHPB0,BUTTON_(CP),HIT_LC100A + BTN,HIP_LC100A,BUTTON사양재질
EL_CHPB5,BUTTON_(5),HIT_LC100A + BTN,HIP_LC100A,BUTTON사양재질
EL_CHPB6,BUTTON_(6),HIT_LC100A + BTN,HIP_LC100A,BUTTON사양재질
EL_CHPB7,BUTTON_(7),HIT_LC100A + BTN,HIP_LC100A,BUTTON사양재질
EL_CHPB4,BUTTON_(4),HIT_LC100A + BTN,HIP_LC100A,BUTTON사양재질
EL_BCCRD,CAR카드키 ; 시스템,건축 (다중ID+AUTO CALL),OTHER_MID_AUTO,카카드키시스템
EL_ECSF,CAR; SAFETY,GSB380DK,GSB380DK,추락방지안전장치
EL_BWMT,WALL 재질/무늬 총칭,N:EX ECO BLACK,NXE_BLK,WALL재질무늬카내
EL_BCL,천장종류,CDS14 (천장판:P027),CDS14_1,카내사양천장종류
EL_BCDM,DOOR 재질,LE HAIRLINE,LEHL,재질/무늬
EL_BECM,ENTRANCE COLUMN 재질,LE HAIRLINE,LEHL,재질/무늬
EL_BETM,TRANSOM 재질/무늬,LE HAIRLINE,LEHL,재질/무늬
EL_CJAMBM1,JAMB재질_(1),LE HAIRLINE,LEHL,재질/무늬
EL_CHDM1,DOOR재질_(1),LE HAIRLINE,LEHL,재질/무늬
EL_BWM01,1.WALL;좌측전면 재질,LE HAIRLINE,LEHL,재질/무늬
EL_BWM02,2.WALL;좌측면전면 재질,LE HAIRLINE,LEHL,재질/무늬
EL_BWM03,3. WALL;좌측면중앙 재질,LE HAIRLINE,LEHL,재질/무늬
EL_BWM04,4. WALL;좌측면후면 재질,LE HAIRLINE,LEHL,재질/무늬
EL_BWM05,5. WALL;후면좌면 재질,LE HAIRLINE,LEHL,재질/무늬
EL_BWM06,6. WALL;후면중앙 재질,LE HAIRLINE,LEHL,재질/무늬
EL_BWM07,7. WALL;후면우면 재질,LE HAIRLINE,LEHL,재질/무늬
EL_BWM08,8. WALL;우측면후면 재질,LE HAIRLINE,LEHL,재질/무늬
EL_BWM09,9.WALL;우측면중앙 재질,LE HAIRLINE,LEHL,재질/무늬
EL_BWM10,10.WALL;우측면전면 재질,LE HAIRLINE,LEHL,재질/무늬
EL_BWM11,11.WALL;우측전면 재질,LE HAIRLINE,LEHL,재질/무늬
EL_CJAMBM2,JAMB재질_(2),LE HAIRLINE,LEHL,재질/무늬
EL_CJAMBM3,JAMB재질_(3),LE HAIRLINE,LEHL,재질/무늬
EL_CJAMBM0,JAMB재질_(CP),LE HAIRLINE,LEHL,재질/무늬
EL_CHDM2,DOOR재질_(2),LE HAIRLINE,LEHL,재질/무늬
EL_CHDM3,DOOR재질_(3),LE HAIRLINE,LEHL,재질/무늬
EL_CHDM0,DOOR재질_(CP),LE HAIRLINE,LEHL,재질/무늬
EL_CJAMBM5,JAMB재질_(5),LE HAIRLINE,LEHL,재질/무늬
EL_CHDM5,DOOR재질_(5),LE HAIRLINE,LEHL,재질/무늬
EL_CJAMBM6,JAMB재질_(6),LE HAIRLINE,LEHL,재질/무늬
EL_CHDM6,DOOR재질_(6),LE HAIRLINE,LEHL,재질/무늬
EL_CJAMBM7,JAMB재질_(7),LE HAIRLINE,LEHL,재질/무늬
EL_CHDM7,DOOR재질_(7),LE HAIRLINE,LEHL,재질/무늬
EL_CHDM4,DOOR재질_(4),LE HAIRLINE,LEHL,재질/무늬
EL_CJAMBM4,JAMB재질_(4),LE HAIRLINE,LEHL,재질/무늬
EL_BCDM2,DOOR (2) 재질,LE HAIRLINE,LEHL,재질/무늬
EL_DEDJM,승강로 비상문 JAMB 재질,LE HAIRLINE,LEHL,재질/무늬
EL_DEDM,승강로 비상문 DOOR 재질,LE HAIRLINE,LEHL,재질/무늬
EL_BCPI,CPI,PI_DDC(단종),DDC,CPI
EL_BMDL,표준의장,RMSS_02_A1,RMSS_02_A1,카내사양표준의장
EL_BWMT,WALL 재질/무늬 총칭,RMHG_03_A1,RMHG_03_A1,WALL재질무늬카내
EL_CJAMBT1,JAMB종류_(1),ETC (원가 미반영),ETC,JAMB종류
EL_CJAMBT2,JAMB종류_(2),ETC (원가 미반영),ETC,JAMB종류
EL_CJAMBT0,JAMB종류_(CP),ETC (원가 미반영),ETC,JAMB종류
EL_CJAMBT3,JAMB종류_(3),ETC (원가 미반영),ETC,JAMB종류
EL_CJAMBT5,JAMB종류_(5),ETC (원가 미반영),ETC,JAMB종류
EL_CJAMBT6,JAMB종류_(6),ETC (원가 미반영),ETC,JAMB종류
EL_CJAMBT7,JAMB종류_(7),ETC (원가 미반영),ETC,JAMB종류
EL_CJAMBT4,JAMB종류_(4),ETC (원가 미반영),ETC,JAMB종류
EL_DCPEX,제어반 재질 및 두께,ALL SUSMIR (중소기업 판매용),ALL_SUSMIR,제어반 재질 및 두께
EL_BEF,ET FILM 적용,"3장 (WALL 2, H/D 1)",W2H1,EL_BEF
EL_ECWRL,CWT RAIL (K),T89_1 (13K 대체품),89,균형추 레일(K)
EL_BMOPB,MAIN OPB사양,OPP-N264B,N264B,MAIN OPB사양
EL_BSOPB,SUB OPB ; 사양,OPP-N264B,N264B,MAIN OPB사양
